contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig101263019	full	0.98	dsDNAphage	8999	1	12.5	0	8999	No	NA	8	1	0	Low-quality	Genome-fragment	4.36	HMM-based (lower-bound)	0	1	NA	bin.084	9228	8.4	46	10.34	0	Unclassified Bacteria	375622	60	56
Contig129776092	full	0.927	dsDNAphage	8997	2	30	20	8997	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.350	8999	15.4	57	44.02	1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1921013	57	221
Contig131770760	full	0.747	dsDNAphage	8986	0	35.3	5.9	8986	No	NA	17	4	0	Low-quality	Genome-fragment	19.73	AAI-based (medium-confidence)	0	1	NA	bin.249	8988	8.2	59	11.21	0	Unclassified Bacteria	305070	60	47
Contig141813422	full	0.707	dsDNAphage	8950	0	29.4	11.8	8950	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.440	8953	9.7	37	0	0	Unclassified Bacteria	264270	39	12
Contig146994404	full	0.793	dsDNAphage	8905	0	30.8	0	8905	No	NA	13	1	0	Low-quality	Genome-fragment	7.71	AAI-based (medium-confidence)	0	1	NA	bin.027	9354	7.4	68	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig85594848	full	0.867	dsDNAphage	8879	0	53.8	7.7	8879	No	NA	13	1	1	Low-quality	Genome-fragment	14.39	HMM-based (lower-bound)	0	1	NA	bin.203	8883	7.2	34	44.01	0.99	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__JACDET01;s__	1021452	36	124
Contig17998129	full	0.953	dsDNAphage	8862	0	4	0	8862	No	NA	25	1	1	Low-quality	Genome-fragment	14.74	AAI-based (medium-confidence)	0	1	NA	bin.379	8961	5.5	52	0	0	Unclassified	368432	54	26
Contig142120520	full	0.893	dsDNAphage	8790	0	7.4	0	8790	No	NA	26	2	0	Low-quality	Genome-fragment	24.58	AAI-based (medium-confidence)	0	1	NA	bin.312	9228	6.5	32	43.26	3.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	1763107	36	215
Contig144905886	full	0.747	dsDNAphage	8748	0	35.7	0	8748	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.403	8884	8.3	64	8.33	0	Unclassified Bacteria	2819228	64	299
Contig94553345	full	0.993	dsDNAphage	8726	1	30	0	8726	No	NA	10	1	0	Low-quality	Genome-fragment	14.54	AAI-based (medium-confidence)	0	1	NA	bin.403	8728	6.3	62	8.33	0	Unclassified Bacteria	2819228	64	299
Contig88675663	full	0.873	dsDNAphage	8719	0	5.3	0	8719	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.266	8722	8.5	65	40.93	0.65	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104_A;f__Fen-1088;g__JADGRB01;s__	3529285	69	395
Contig133276610	full	0.987	dsDNAphage	8706	0	50	0	8706	No	NA	18	4	0	Low-quality	Genome-fragment	9.45	AAI-based (medium-confidence)	0	1	NA	bin.429	8709	7.3	59	40.1	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1618818	61	211
Contig143724417	full	0.6	dsDNAphage	8646	1	12.5	0	8646	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.134	8646	8.6	64	41.23	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3094314	65	376
Contig154164365	full	1	dsDNAphage	8602	3	41.7	0	8602	No	NA	12	3	0	Low-quality	Genome-fragment	14.48	AAI-based (medium-confidence)	0	1	NA	bin.415	8604	7.5	63	46.09	0.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila;s__	3637506	64	381
Contig33896537	full	1	dsDNAphage	8598	3	58.3	0	8598	No	NA	12	5	0	Low-quality	Genome-fragment	18.81	AAI-based (medium-confidence)	0	1	NA	bin.484	8600	9.2	61	32.76	8.28	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	2966174	58	406
Contig147049777	full	0.9	dsDNAphage	8587	0	5.6	0	8587	No	NA	18	1	0	Low-quality	Genome-fragment	0.69	HMM-based (lower-bound)	0	1	NA	bin.041	8590	7.5	59	0.94	0	Unclassified Bacteria	313474	61	35
Contig7044505	full	0.687	dsDNAphage	8581	0	33.3	0	8581	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.283	9163	7.1	47	0	0	Unclassified Bacteria	331791	46	27
Contig62897879	full	0.76	dsDNAphage	8580	0	31.6	5.3	8580	No	NA	19	0	2	Low-quality	Genome-fragment	2.03	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.459	8583	8.4	51	0	0	Unclassified Bacteria	492241	51	22
Contig71332103	full	0.98	dsDNAphage	8567	1	27.3	9.1	8567	No	NA	11	1	1	Low-quality	Genome-fragment	7.91	HMM-based (lower-bound)	0	1	NA	bin.078	8569	6.5	49	30.81	0.93	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__;s__	575885	50	59
Contig133440794	full	1	dsDNAphage	8549	2	100	0	8549	No	NA	7	4	0	Low-quality	Genome-fragment	2.32	HMM-based (lower-bound)	0	1	NA	bin.331	8549	15.8	32	0	0	Unclassified Bacteria	333568	33	16
Contig57790237	full	0.76	dsDNAphage	8511	0	8.3	0	8511	No	NA	24	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.391	8644	7.3	33	0	0	Unclassified Bacteria	204482	35	19
Contig133969238	full	0.893	dsDNAphage	8489	0	100	0	8489	No	NA	5	0	1	Low-quality	Genome-fragment	2.97	AAI-based (high-confidence)	0	1	no viral genes detected	bin.140	8491	13.1	64	23.1	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	2445319	66	310
Contig136322188	full	0.527	dsDNAphage	8476	0	54.5	9.1	8476	No	NA	11	1	2	Low-quality	Genome-fragment	2.77	HMM-based (lower-bound)	0	1	NA	bin.257	8560	6.1	37	0	0	Unclassified Bacteria	273956	37	22
Contig126136766	full	0.893	dsDNAphage	8475	3	35.7	0	8475	No	NA	14	3	0	Low-quality	Genome-fragment	19.69	AAI-based (medium-confidence)	0	1	NA	bin.295	8477	5.8	58	12.5	0	Unclassified Bacteria	342172	60	51
Contig141463450	full	0.807	dsDNAphage	8460	0	9.5	4.8	8460	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.436	9191	6.5	40	0	0	Unclassified Bacteria	238426	39	24
Contig96826788	full	0.753	dsDNAphage	8450	0	55.6	0	8450	No	NA	9	6	0	Low-quality	Genome-fragment	17.99	AAI-based (medium-confidence)	0	1	NA	bin.108	8451	7.1	60	4.17	0	Unclassified Bacteria	1061461	46	144
Contig121892431	full	0.973	dsDNAphage	8432	1	23.1	7.7	8432	No	NA	13	1	0	Low-quality	Genome-fragment	12.61	HMM-based (lower-bound)	0	1	NA	bin.095	8775	8.9	61	0	0	Unclassified Bacteria	1323831	60	152
Contig155526410	full	1	dsDNAphage	8406	4	63.6	0	8406	No	NA	11	3	0	Low-quality	Genome-fragment	21.79	AAI-based (medium-confidence)	0	1	NA	bin.172	8409	5.7	56	6.9	0	Unclassified Bacteria	920501	57	131
Contig134943255	full	0.847	dsDNAphage	8393	0	66.7	0	8393	No	NA	12	2	1	Low-quality	Genome-fragment	2.67	AAI-based (medium-confidence)	0	1	NA	bin.392	8394	10.8	32	0	0	Unclassified Bacteria	447320	33	30
Contig131025814	full	0.86	dsDNAphage	8383	0	16.7	0	8383	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.253	8896	14.5	54	0	0	Unclassified	243864	53	31
Contig93293833	full	0.6	dsDNAphage	8329	1	12.5	0	8329	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.474	8329	8.1	53	27.93	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__;s__	707853	54	94
Contig118363552	full	0.973	dsDNAphage	8312	0	38.5	0	8312	No	NA	13	2	0	Low-quality	Genome-fragment	10.19	HMM-based (lower-bound)	0	1	NA	bin.504	8370	8.1	61	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig90467947	full	1	dsDNAphage	8286	1	33.3	0	8286	No	NA	15	1	0	Low-quality	Genome-fragment	10.96	HMM-based (lower-bound)	0	1	NA	bin.333	8531	6.2	56	5.17	0	Unclassified Bacteria	3696819	55	413
Contig129593532	full	0.773	dsDNAphage	8286	0	21.1	10.5	8286	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.257	8289	7	38	0	0	Unclassified Bacteria	273956	37	22
Contig87336141	full	0.993	dsDNAphage	8268	2	44.4	0	8268	No	NA	9	1	0	Low-quality	Genome-fragment	14.94	AAI-based (high-confidence)	0	1	NA	bin.111	8268	6.8	57	17.24	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__	608851	60	91
Contig143478082	full	0.92	dsDNAphage	8231	0	15.8	0	8231	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.266	8277	9.1	70	40.93	0.65	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104_A;f__Fen-1088;g__JADGRB01;s__	3529285	69	395
Contig151871613	full	0.853	dsDNAphage	8229	0	15	0	8229	No	NA	19	1	0	Low-quality	Genome-fragment	2.1	HMM-based (lower-bound)	0	1	NA	bin.485	9321	6.9	57	0	0	Unclassified Bacteria	254924	58	30
Contig126816307	full	0.94	dsDNAphage	8221	0	11.1	0	8221	No	NA	18	2	0	Low-quality	Genome-fragment	6	HMM-based (lower-bound)	0	1	NA	bin.108	8224	7.4	61	4.17	0	Unclassified Bacteria	1061461	46	144
Contig134889418	full	0.627	dsDNAphage	8216	0	28.6	14.3	8216	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.316	8220	21.9	64	18.1	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	2344090	65	287
Contig90178785	full	1	dsDNAphage	8214	1	21.4	0	8214	No	NA	14	3	0	Low-quality	Genome-fragment	12.78	AAI-based (high-confidence)	0	1	NA	bin.051	8217	6.9	62	12.07	0	Unclassified Bacteria	2455890	61	298
Contig96360846	full	1	dsDNAphage	8169	4	70	0	8169	No	NA	10	4	0	Low-quality	Genome-fragment	17.25	AAI-based (medium-confidence)	0	1	NA	bin.333	8173	8.4	56	5.17	0	Unclassified Bacteria	3696819	55	413
Contig155756626	full	1	dsDNAphage	8158	1	50	0	8158	No	NA	16	2	1	Low-quality	Genome-fragment	2.02	HMM-based (lower-bound)	0	1	NA	bin.392	8256	9.9	33	0	0	Unclassified Bacteria	447320	33	30
Contig44889283	full	0.773	dsDNAphage	8150	0	63.6	0	8150	No	NA	11	1	2	Low-quality	Genome-fragment	2.73	AAI-based (medium-confidence)	0	1	NA	bin.488	9125	7.7	39	0	0	Unclassified Bacteria	231814	41	23
Contig83506921	full	0.993	dsDNAphage	8141	0	10.3	0	8141	No	NA	29	2	0	Low-quality	Genome-fragment	9.79	HMM-based (lower-bound)	0	1	NA	bin.504	8179	6.4	60	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig69576149	full	0.527	dsDNAphage	8140	0	6.7	0	8140	No	NA	15	1	0	Low-quality	Genome-fragment	2.27	HMM-based (lower-bound)	0	1	NA	bin.245	8142	6.2	57	4.17	0	Unclassified Bacteria	433168	57	61
Contig31862031	full	0.76	dsDNAphage	8132	2	28.6	28.6	8132	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.310	8134	7.2	66	2.04	0	Unclassified Bacteria	905399	63	128
Contig64125680	full	0.9	dsDNAphage	8131	2	28.6	14.3	8131	No	NA	7	2	0	Low-quality	Genome-fragment	4.23	HMM-based (lower-bound)	0	1	NA	bin.134	8135	8.5	66	41.23	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3094314	65	376
Contig153460982	full	0.973	dsDNAphage	8129	2	16.7	0	8129	No	NA	12	2	0	Low-quality	Genome-fragment	18.05	AAI-based (medium-confidence)	0	1	NA	bin.297	8219	6	61	19.83	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__	886473	62	134
Contig90502552	full	0.673	dsDNAphage	8127	0	33.3	11.1	8127	No	NA	9	2	0	Low-quality	Genome-fragment	15.56	AAI-based (medium-confidence)	0	1	NA	bin.504	8176	6.3	63	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig28132408	full	0.853	dsDNAphage	8115	0	20	0	8115	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.484	8118	10.2	60	32.76	8.28	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	2966174	58	406
Contig121438483	full	0.853	dsDNAphage	8102	2	21.4	7.1	8102	No	NA	14	3	0	Low-quality	Genome-fragment	11.09	HMM-based (lower-bound)	0	1	NA	bin.027	8148	6.9	72	31.18	0.23	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__;s__	2644630	67	369
Contig77709633	full	0.933	dsDNAphage	8098	0	28.6	0	8098	No	NA	14	3	0	Low-quality	Genome-fragment	17.82	AAI-based (medium-confidence)	0	1	NA	bin.398	8310	6.4	60	11.99	1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Silvibacterium;s__	1776974	59	245
Contig128717819	full	0.687	dsDNAphage	8078	0	29.4	0	8078	No	NA	17	1	3	Low-quality	Genome-fragment	5.55	AAI-based (medium-confidence)	0	1	NA	bin.488	8082	8	41	0	0	Unclassified Bacteria	231814	41	23
Contig61901489	full	1	dsDNAphage	8058	2	35.3	0	8058	No	NA	17	3	0	Low-quality	Genome-fragment	10.66	HMM-based (lower-bound)	0	1	NA	bin.330	8102	7.3	56	8.05	5.17	Unclassified Bacteria	1489423	56	118
Contig18474863	full	0.673	dsDNAphage	8054	0	11.1	5.6	8054	No	NA	18	1	0	Low-quality	Genome-fragment	3.96	HMM-based (lower-bound)	0	1	NA	bin.043	8058	111.6	61	0	0	Unclassified Bacteria	410045	61	27
Contig125946567	full	0.68	dsDNAphage	8024	0	25	8.3	8024	No	NA	12	1	1	Low-quality	Genome-fragment	4.39	HMM-based (lower-bound)	0	1	NA	bin.362	8325	5.9	60	0	0	Unclassified Bacteria	257476	61	29
Contig129207139	full	0.853	dsDNAphage	8017	2	11.8	0	8017	No	NA	17	2	0	Low-quality	Genome-fragment	21.2	AAI-based (high-confidence)	0	1	NA	bin.440	8020	7.5	38	0	0	Unclassified Bacteria	264270	39	12
Contig17191204	full	0.607	dsDNAphage	8009	0	28.6	0	8009	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.335	8013	7	55	0	0	Unclassified	821744	55	115
Contig144603356	full	0.873	dsDNAphage	7981	0	15.8	0	7981	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.436	7982	6.4	39	0	0	Unclassified Bacteria	238426	39	24
Contig152435443	full	0.987	dsDNAphage	7975	0	26.7	0	7975	No	NA	15	4	0	Low-quality	Genome-fragment	14.88	AAI-based (high-confidence)	0	1	NA	bin.437	7975	8	55	0	0	Unclassified	558770	55	41
Contig32433659	full	0.527	dsDNAphage	7953	0	14.3	0	7953	No	NA	7	1	0	Low-quality	Genome-fragment	0.67	HMM-based (lower-bound)	0	1	NA	bin.063	7972	14.1	50	2.44	0	Unclassified Archaea	1524575	51	35
Contig129805132	full	0.927	dsDNAphage	7952	0	30.8	0	7952	No	NA	13	2	0	Low-quality	Genome-fragment	2.36	AAI-based (medium-confidence)	0	1	NA	bin.041	7956	7.1	61	0.94	0	Unclassified Bacteria	313474	61	35
Contig69899824	full	0.947	dsDNAphage	7949	0	28.6	0	7949	No	NA	14	1	0	Low-quality	Genome-fragment	3.54	HMM-based (lower-bound)	0	1	NA	bin.392	8044	11	32	0	0	Unclassified Bacteria	447320	33	30
Contig7049877	full	0.993	dsDNAphage	7948	3	44.4	0	7948	No	NA	9	4	0	Low-quality	Genome-fragment	4.26	AAI-based (medium-confidence)	0	1	NA	bin.283	8048	8.1	45	0	0	Unclassified Bacteria	331791	46	27
Contig127958281	full	0.98	dsDNAphage	7946	0	15	0	7946	No	NA	20	1	0	Low-quality	Genome-fragment	2.9	HMM-based (lower-bound)	0	1	NA	bin.403	7948	7.9	64	8.33	0	Unclassified Bacteria	2819228	64	299
Contig7049876	full	0.9	dsDNAphage	7938	1	13.3	0	7938	No	NA	15	2	0	Low-quality	Genome-fragment	4.25	AAI-based (medium-confidence)	0	1	NA	bin.283	8105	7.4	47	0	0	Unclassified Bacteria	331791	46	27
Contig25610123	full	0.84	dsDNAphage	7937	1	12.5	0	7937	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.014	7941	12.8	49	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig67463477	full	0.913	dsDNAphage	7930	1	60	0	7930	Yes	4164	5	1	1	Low-quality	Genome-fragment	6.17	HMM-based (lower-bound)	47.49	1	NA	bin.351	7931	26.9	64	46.52	0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	2485738	60	291
Contig108277216	full	1	dsDNAphage	7905	0	17.4	0	7905	No	NA	23	2	0	Low-quality	Genome-fragment	3.98	HMM-based (lower-bound)	0	1	NA	bin.163	7909	6	59	25.86	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	2246899	58	260
Contig72190731	full	0.853	dsDNAphage	7897	0	5.6	0	7897	No	NA	18	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.408	7897	5.6	63	0	0	Unclassified Bacteria	303664	63	35
Contig33035297	full	1	dsDNAphage	7887	0	23.8	0	7887	No	NA	21	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.108	7887	7.4	60	4.17	0	Unclassified Bacteria	1061461	46	144
Contig66106233	full	0.82	dsDNAphage	7881	1	33.3	0	7881	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.057	7885	6.4	59	39.54	0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidisarcina;s__	2570935	58	334
Contig148393319	full	0.967	dsDNAphage	7869	2	25	0	7869	No	NA	12	3	0	Low-quality	Genome-fragment	12.29	AAI-based (medium-confidence)	0	1	NA	bin.504	7871	5.1	60	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig145163132	full	0.687	dsDNAphage	7860	1	25	12.5	7860	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.088	7864	6.3	63	13.79	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__;s__	947977	62	136
Contig103669867	full	0.76	dsDNAphage	7850	0	27.3	0	7850	No	NA	11	2	1	Low-quality	Genome-fragment	10.04	HMM-based (lower-bound)	0	1	NA	bin.108	7852	6.6	62	4.17	0	Unclassified Bacteria	1061461	46	144
Contig65869098	full	0.74	dsDNAphage	7822	0	12.5	0	7822	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.138	7827	7.6	44	48.18	1.82	d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__GCA-002753745;g__JABDGZ01;s__	1167677	44	136
Contig104128390	full	0.96	dsDNAphage	7806	0	13.3	0	7806	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.273	7809	4.9	63	4.17	0	Unclassified Bacteria	764849	67	113
Contig17526606	full	0.98	dsDNAphage	7788	0	27.8	0	7788	No	NA	18	1	0	Low-quality	Genome-fragment	3.61	HMM-based (lower-bound)	0	1	NA	bin.108	7894	9.6	64	4.17	0	Unclassified Bacteria	1061461	46	144
Contig137562441	full	0.993	dsDNAphage	7786	1	30.8	7.7	7786	No	NA	13	2	0	Low-quality	Genome-fragment	9.46	HMM-based (lower-bound)	0	1	NA	bin.051	7788	8.4	62	12.07	0	Unclassified Bacteria	2455890	61	298
Contig15578965	full	0.66	dsDNAphage	7783	0	45.5	18.2	7783	No	NA	11	2	1	Low-quality	Genome-fragment	4.2	AAI-based (medium-confidence)	0	1	NA	bin.488	7785	6.9	42	0	0	Unclassified Bacteria	231814	41	23
Contig97508950	full	0.973	dsDNAphage	7775	0	30	0	7775	No	NA	20	1	0	Low-quality	Genome-fragment	2.18	HMM-based (lower-bound)	0	1	NA	bin.060	8089	20.9	57	0	0	Unclassified Bacteria	246154	57	5
Contig110249241	full	0.933	dsDNAphage	7775	0	40	0	7775	No	NA	15	2	0	Low-quality	Genome-fragment	8.51	AAI-based (medium-confidence)	0	1	NA	bin.409	7859	8.5	68	0	0	Unclassified	237655	68	14
Contig79321411	full	0.513	dsDNAphage	7772	1	11.1	0	7772	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.233	7776	10.2	60	32.18	0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	1665833	60	212
Contig142654925	full	0.86	dsDNAphage	7766	0	40	0	7766	Yes	5138	10	1	1	Low-quality	Genome-fragment	10.93	AAI-based (high-confidence)	33.84	1	NA	bin.013	7782	10.4	57	3.45	0	Unclassified Bacteria	303192	58	24
Contig46765359	full	1	dsDNAphage	7743	1	16.7	0	7743	No	NA	12	3	0	Low-quality	Genome-fragment	16.92	AAI-based (medium-confidence)	0	1	NA	bin.263	7745	8.9	60	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig117314823	full	1	dsDNAphage	7704	6	85.7	0	7704	No	NA	7	6	0	Low-quality	Genome-fragment	15.82	AAI-based (medium-confidence)	0	1	NA	bin.422	7707	7.5	61	45.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;s__	1960805	62	237
Contig64836117	full	0.753	dsDNAphage	7688	0	23.1	7.7	7688	No	NA	13	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.391	7691	8.9	34	0	0	Unclassified Bacteria	204482	35	19
Contig33645004	full	0.807	dsDNAphage	7677	0	50	0	7677	No	NA	8	0	1	Low-quality	Genome-fragment	1.61	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.485	7677	7.2	56	0	0	Unclassified Bacteria	254924	58	30
Contig119574568	full	0.793	dsDNAphage	7667	0	21.4	0	7667	No	NA	14	2	0	Low-quality	Genome-fragment	16.91	AAI-based (medium-confidence)	0	1	NA	bin.485	7740	6.7	57	0	0	Unclassified Bacteria	254924	58	30
Contig33918482	full	1	dsDNAphage	7649	3	58.3	0	7649	No	NA	12	5	0	Low-quality	Genome-fragment	18.62	AAI-based (high-confidence)	0	1	NA	bin.153	7653	5.6	59	4.17	0	Unclassified Bacteria	1359624	61	200
Contig118935909	full	0.893	dsDNAphage	7649	0	7.1	0	7649	No	NA	28	1	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0	1	NA	bin.166	7664	11.9	37	0	0	Unclassified Bacteria	334513	37	11
Contig56584808	full	1	dsDNAphage	7648	2	26.7	0	7648	No	NA	15	4	0	Low-quality	Genome-fragment	13.27	HMM-based (lower-bound)	0	1	NA	bin.299	7651	7.3	60	19.31	1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	1497806	61	197
Contig115340397	full	0.933	dsDNAphage	7648	0	21.4	0	7648	No	NA	14	1	0	Low-quality	Genome-fragment	4.15	HMM-based (lower-bound)	0	1	NA	bin.190	7683	14	61	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig139072407	full	0.727	dsDNAphage	7648	0	46.2	7.7	7648	No	NA	13	1	0	Low-quality	Genome-fragment	0.61	HMM-based (lower-bound)	0	1	NA	bin.488	7766	7.2	41	0	0	Unclassified Bacteria	231814	41	23
Contig144130114	full	0.627	dsDNAphage	7638	0	8.3	0	7638	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.334	7639	18.1	40	0	0	Unclassified Bacteria	210227	40	12
Contig75272577	full	0.993	dsDNAphage	7634	2	23.1	0	7634	No	NA	13	2	0	Low-quality	Genome-fragment	15.13	AAI-based (medium-confidence)	0	1	NA	bin.475	7739	9.2	59	0	0	Unclassified Bacteria	4149049	58	455
Contig22497914	full	0.92	dsDNAphage	7632	0	16.7	0	7632	No	NA	17	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.108	7669	10.9	51	4.17	0	Unclassified Bacteria	1061461	46	144
Contig72908086	full	0.547	dsDNAphage	7615	0	28.6	0	7615	No	NA	7	0	1	Low-quality	Genome-fragment	3.02	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.041	7619	6.8	61	0.94	0	Unclassified Bacteria	313474	61	35
Contig45810816	full	0.94	dsDNAphage	7609	0	31.2	6.2	7609	No	NA	16	3	0	Low-quality	Genome-fragment	3.22	HMM-based (lower-bound)	0	1	NA	bin.059	7611	8.3	60	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig153566822	full	0.64	dsDNAphage	7608	0	16.7	0	7608	No	NA	12	1	0	Low-quality	Genome-fragment	4.1	AAI-based (medium-confidence)	0	1	NA	bin.408	7660	5.9	64	0	0	Unclassified Bacteria	303664	63	35
